関東,山梨,TOHOシネマズ甲府,3,7,4,4,7,5,4,/voting-status/cinema/#N9C6B006CA650
中部,新潟,イオンシネマ新潟亀田,4,9,4,5,6,5,0,/voting-status/cinema/#N9C6B006CB636
中部,長野,長野グランドシネマ,8,9,3,3,5,3,3,/voting-status/cinema/#N9C6B0069788B
中部,富山,TOHOシネマズファボーレ富山,3,7,5,4,5,4,6,/voting-status/cinema/#N9C6B006CB365
中部,愛知,ミッドランドスクエアシネマ,2,2,1,1,1,27,1,/voting-status/cinema/#N9C6B006CA689
中部,愛知,イオンシネマワンダー,1,9,3,3,7,8,3,/voting-status/cinema/#N9C6B006CA9CB
中部,愛知,109シネマズ名古屋,4,3,2,2,2,17,4,/voting-status/cinema/#N9C6B006CAA2E
中部,愛知,イオンシネマ大高,7,4,6,4,4,8,1,/voting-status/cinema/#N9C6B006CB5A5
中部,愛知,TOHOシネマズ東浦,3,10,4,1,5,7,4,/voting-status/cinema/#N9C6B006CB09D
中部,愛知,TOHOシネマズ赤池,0,8,2,2,8,8,6,/voting-status/cinema/#N9C6B006CB43A
中部,岐阜,TOHOシネマズモレラ岐阜,3,10,0,3,5,8,5,/voting-status/cinema/#N9C6B006CB3D6
中部,静岡,シネシティザート,4,8,4,6,6,4,2,/voting-status/cinema/#N9C6B006CA803
中部,静岡,TOHOシネマズららぽーと磐田,1,6,4,8,6,6,3,/voting-status/cinema/#N9C6B006CB5A8
近畿,大阪,TOHOシネマズ梅田,2,5,2,2,19,1,3,/voting-status/cinema/#N9C6B006CA68C
近畿,大阪,TOHOシネマズなんば　本館,0,5,0,1,27,0,6,/voting-status/cinema/#N9C6B006CAA3D
近畿,大阪,あべのアポロシネマ,0,6,2,10,10,1,5,/voting-status/cinema/#N9C6B006CACDA
近畿,大阪,TOHOシネマズ門真,4,7,8,0,8,5,2,/voting-status/cinema/#N9C6B006CB62A
近畿,大阪,MOVIX八尾,7,7,3,4,6,5,2,/voting-status/cinema/#N9C6B006CB1BB
近畿,大阪,TOHOシネマズセブンパーク天美,3,8,0,2,5,11,5,/voting-status/cinema/#N9C6B006CA9F9
近畿,大阪,TOHOシネマズ鳳,3,10,5,0,11,1,4,/voting-status/cinema/#N9C6B006CB43B
近畿,兵庫,OSシネマズ　ミント神戸,5,11,1,4,5,4,3,/voting-status/cinema/#N9C6B006CB2C7
近畿,兵庫,OSシネマズ  神戸ハーバーランド,3,10,5,4,5,4,3,/voting-status/cinema/#N9C6B006CA80D
近畿,兵庫,TOHOシネマズ西宮OS,3,8,4,4,7,4,4,/voting-status/cinema/#N9C6B006CA886
近畿,京都,TOHOシネマズ二条,3,3,2,7,9,4,6,/voting-status/cinema/#N9C6B006CB449
近畿,京都,Ｔ・ジョイ京都,1,8,8,8,3,4,2,/voting-status/cinema/#N9C6B006CB59D
近畿,奈良,TOHOシネマズ橿原,2,11,2,2,10,3,4,/voting-status/cinema/#N9C6B006CA9E8
中国四国,岡山,イオンシネマ岡山,4,7,3,5,6,7,1,/voting-status/cinema/#N9C6B006CABE4
中国四国,広島,広島バルト11,4,9,4,3,7,4,3,/voting-status/cinema/#N9C6B006981C1
中国四国,愛媛,シネマサンシャインエミフルMASAKI,3,8,5,6,3,6,3,/voting-status/cinema/#N9C6B006CB63F
中国四国,高知,TOHOシネマズ高知,4,12,5,5,5,7,3,/voting-status/cinema/#N9C6B006CA9C3
九州・沖縄,福岡,TOHOシネマズららぽーと福岡,4,9,3,5,8,5,0,/voting-status/cinema/#N9C6B006CB627
九州・沖縄,福岡,Ｔ・ジョイ博多,2,8,3,6,6,5,4,/voting-status/cinema/#N9C6B006CA89C
九州・沖縄,福岡,Ｔ・ジョイリバーウォーク北九州,5,7,2,6,5,6,3,/voting-status/cinema/#N9C6B006CA9EE
九州・沖縄,熊本,TOHOシネマズ熊本サクラマチ,3,8,5,3,8,4,3,/voting-status/cinema/#N9C6B006CAD1C
九州・沖縄,沖縄,シネマQ,4,6,3,4,4,4,3,/voting-status/cinema/#N9C6B006CAD31
